"source","target","key","type","confidence","source_row"
"SPE000241","TOP000943","SPE000491-TOP000943-covers","covers",1.0000001593780907,489
"SPE000241","TOP000944","SPE000491-TOP000944-covers","covers",1.0000001518050987,489
"SPE000241","TOP000945","SPE000491-TOP000945-covers","covers",1.0000001491440478,489
"SPE000241","SPE000499","SPE000499-delivered","delivered",1.0,497
"SPE000241","TOP000959","SPE000499-TOP000959-covers","covers",1.000000161061977,497
"SPE000241","TOP000960","SPE000499-TOP000960-covers","covers",1.000000154849298,497
"SPE000241","SPE000504","SPE000504-delivered","delivered",1.0,502
"SPE000241","TOP000967","SPE000504-TOP000967-covers","covers",1.0000001641526814,502
"SPE000241","TOP000968","SPE000504-TOP000968-covers","covers",1.0000001630931552,502
"SPE000241","TOP000969","SPE000504-TOP000969-covers","covers",1.000000161728681,502
"SPE000241","SPE000508","SPE000508-delivered","delivered",1.0,506
"SPE000241","TOP000974","SPE000508-TOP000974-covers","covers",1.0000001693443943,506
"SPE000241","TOP000975","SPE000508-TOP000975-covers","covers",1.0000001570852737,506
"SPE000241","TOP000976","SPE000508-TOP000976-covers","covers",1.0000001520428308,506
"SPE000241","SPE000511","SPE000511-delivered","delivered",1.0,509
"SPE000241","TOP000979","SPE000511-TOP000979-covers","covers",1.0000001788876693,509
"SPE000241","TOP000650","SPE000511-TOP000650-covers","covers",1.0000001700040642,509
"SPE000241","TOP000650","SPE000584-TOP000650-covers","covers",1.0000001700040642,581
"SPE000241","TOP000980","SPE000511-TOP000980-covers","covers",1.0000001577250863,509
"SPE000241","SPE000512","SPE000512-delivered","delivered",1.0,510
"SPE000241","TOP000981","SPE000512-TOP000981-covers","covers",1.0000001548632311,510
"SPE000241","SPE000527","SPE000527-delivered","delivered",1.0,524
"SPE000241","TOP001004","SPE000527-TOP001004-covers","covers",1.000000160982583,524
"SPE000241","TOP001005","SPE000527-TOP001005-covers","covers",1.0000001574549904,524
"SPE000241","TOP001006","SPE000527-TOP001006-covers","covers",1.0000001528909404,524
"SPE000241","SPE000529","SPE000529-delivered","delivered",1.0,526
"SPE000241","TOP001010","SPE000529-TOP001010-covers","covers",1.000000156180913,526
"SPE000241","TOP001011","SPE000529-TOP001011-covers","covers",1.0000001517479473,526
"SPE000241","SPE000536","SPE000536-delivered","delivered",1.0,533
"SPE000241","TOP001020","SPE000536-TOP001020-covers","covers",1.0000001660046842,533
"SPE000241","TOP000788","SPE000536-TOP000788-covers","covers",1.000000165885592,533
"SPE000241","SPE000545","SPE000545-delivered","delivered",1.0,542
"SPE000241","TOP001035","SPE000545-TOP001035-covers","covers",1.0000001850854696,542
"SPE000241","TOP001036","SPE000545-TOP001036-covers","covers",1.0000001809916867,542
"SPE000241","TOP001037","SPE000545-TOP001037-covers","covers",1.0000001586396792,542
"SPE000241","SPE000548","SPE000548-delivered","delivered",1.0,545
"SPE000241","TOP000024","SPE000548-TOP000024-covers","covers",1.000000186590153,545
"SPE000241","TOP001042","SPE000548-TOP001042-covers","covers",1.0000001766104825,545
"SPE000241","SPE000557","SPE000557-delivered","delivered",1.0,554
"SPE000241","TOP000978","SPE000557-TOP000978-covers","covers",1.0000001608363598,554
"SPE000241","TOP000633","SPE000557-TOP000633-covers","covers",1.0000001586917224,554
"SPE000241","TOP001062","SPE000557-TOP001062-covers","covers",1.0000001560541454,554
"SPE000241","SPE000558","SPE000558-delivered","delivered",1.0,555
"SPE000241","TOP001063","SPE000558-TOP001063-covers","covers",1.0000001502516604,555
"SPE000241","TOP001064","SPE000558-TOP001064-covers","covers",1.0000001464037358,555
"SPE000241","TOP001065","SPE000558-TOP001065-covers","covers",1.0000001442161113,555
"SPE000241","SPE000561","SPE000561-delivered","delivered",1.0,558
"SPE000241","TOP001070","SPE000561-TOP001070-covers","covers",1.0000001810231023,558
"SPE000241","TOP001071","SPE000561-TOP001071-covers","covers",1.0000001750369751,558
"SPE000241","TOP001072","SPE000561-TOP001072-covers","covers",1.0000001608084905,558
"SPE000241","SPE000583","SPE000583-delivered","delivered",1.0,580
"SPE000241","TOP001109","SPE000583-TOP001109-covers","covers",1.0000001684205497,580
"SPE000241","TOP001110","SPE000583-TOP001110-covers","covers",1.0000001664305502,580
"SPE000241","TOP001111","SPE000583-TOP001111-covers","covers",1.0000001646276182,580
"SPE000241","SPE000584","SPE000584-delivered","delivered",1.0,581
"SPE000241","TOP000026","SPE000584-TOP000026-covers","covers",1.000000158217561,581
"SPE000241","TOP001112","SPE000584-TOP001112-covers","covers",1.0000001553395745,581
"SPE000241","SPE000587","SPE000587-delivered","delivered",1.0,584
"SPE000241","TOP001115","SPE000587-TOP001115-covers","covers",1.0000002047128305,584
"SPE000242","DAT000181","SPE000242-held_on","held_on",1.0,236
"SPE000243","DAT000182","SPE000243-held_on","held_on",1.0,237
"SPE000244","DAT000183","SPE000244-held_on","held_on",1.0,238
"SPE000245","DAT000183","SPE000245-held_on","held_on",1.0,239
"SPE000246","DAT000183","SPE000246-held_on","held_on",1.0,240
"SPE000247","DAT000184","SPE000247-held_on","held_on",1.0,241
"SPE000248","DAT000185","SPE000248-held_on","held_on",1.0,242
"SPE000249","DAT000186","SPE000249-held_on","held_on",1.0,243
"SPE000250","DAT000187","SPE000250-held_on","held_on",1.0,244
"SPE000251","DAT000188","SPE000251-held_on","held_on",1.0,245
"SPE000252","DAT000189","SPE000252-held_on","held_on",1.0,246
"SPE000253","DAT000190","SPE000253-held_on","held_on",1.0,247
"SPE000254","DAT000191","SPE000254-held_on","held_on",1.0,248
"SPE000255","DAT000191","SPE000255-held_on","held_on",1.0,249
"SPE000256","DAT000192","SPE000256-held_on","held_on",1.0,250
"SPE000257","DAT000193","SPE000257-held_on","held_on",1.0,251
"SPE000258","DAT000194","SPE000258-held_on","held_on",1.0,252
"SPE000259","DAT000194","SPE000259-held_on","held_on",1.0,253
"SPE000260","DAT000195","SPE000260-held_on","held_on",1.0,254
"SPE000261","DAT000196","SPE000261-held_on","held_on",1.0,255
"SPE000262","DAT000197","SPE000262-held_on","held_on",1.0,256
"SPE000263","DAT000198","SPE000263-held_on","held_on",1.0,257
"SPE000264","DAT000199","SPE000264-held_on","held_on",1.0,258
"SPE000265","DAT000199","SPE000265-held_on","held_on",1.0,259
"SPE000266","DAT000200","SPE000266-held_on","held_on",1.0,260
"SPE000267","DAT000201","SPE000267-held_on","held_on",1.0,261
"SPE000268","DAT000202","SPE000268-held_on","held_on",1.0,262
"SPE000269","DAT000203","SPE000269-held_on","held_on",1.0,263
"SPE000270","DAT000204","SPE000270-held_on","held_on",1.0,264
"SPE000271","DAT000205","SPE000271-held_on","held_on",1.0,265
"SPE000272","DAT000205","SPE000272-held_on","held_on",1.0,266
"SPE000273","DAT000206","SPE000273-held_on","held_on",1.0,267
"SPE000274","DAT000207","SPE000274-held_on","held_on",1.0,268
"SPE000275","DAT000208","SPE000275-held_on","held_on",1.0,269
"SPE000276","DAT000209","SPE000276-held_on","held_on",1.0,270
"SPE000277","DAT000210","SPE000277-held_on","held_on",1.0,271
"SPE000278","DAT000211","SPE000278-held_on","held_on",1.0,272
"SPE000279","DAT000211","SPE000279-held_on","held_on",1.0,273
"SPE000280","DAT000212","SPE000280-held_on","held_on",1.0,274
"SPE000281","DAT000213","SPE000281-held_on","held_on",1.0,275
"SPE000282","DAT000214","SPE000282-held_on","held_on",1.0,276
"SPE000283","DAT000214","SPE000283-held_on","held_on",1.0,277
"SPE000284","DAT000215","SPE000284-held_on","held_on",1.0,278
"SPE000285","DAT000216","SPE000285-held_on","held_on",1.0,279
"SPE000286","DAT000217","SPE000286-held_on","held_on",1.0,280
"SPE000287","DAT000218","SPE000287-held_on","held_on",1.0,281
"SPE000288","DAT000219","SPE000288-held_on","held_on",1.0,282
"SPE000289","DAT000220","SPE000289-held_on","held_on",1.0,283
"SPE000290","DAT000220","SPE000290-held_on","held_on",1.0,284
"SPE000291","DAT000221","SPE000291-held_on","held_on",1.0,285
"SPE000292","DAT000222","SPE000292-held_on","held_on",1.0,286
"SPE000293","DAT000223","SPE000293-held_on","held_on",1.0,287
"SPE000294","DAT000223","SPE000294-held_on","held_on",1.0,288
"SPE000295","DAT000223","SPE000295-held_on","held_on",1.0,289
"SPE000296","DAT000224","SPE000296-held_on","held_on",1.0,290
"SPE000297","DAT000225","SPE000297-held_on","held_on",1.0,291
"SPE000298","DAT000226","SPE000298-held_on","held_on",1.0,292
"SPE000299","DAT000226","SPE000299-held_on","held_on",1.0,293
"SPE000300","DAT000227","SPE000300-held_on","held_on",1.0,294
"SPE000301","DAT000228","SPE000301-held_on","held_on",1.0,295
"SPE000302","DAT000229","SPE000302-held_on","held_on",1.0,296
"SPE000303","DAT000230","SPE000303-held_on","held_on",1.0,297
"SPE000304","DAT000230","SPE000304-held_on","held_on",1.0,298
"SPE000305","DAT000231","SPE000305-held_on","held_on",1.0,299
"SPE000306","DAT000232","SPE000306-held_on","held_on",1.0,301
"SPE000307","DAT000232","SPE000307-held_on","held_on",1.0,302
"SPE000308","DAT000233","SPE000308-held_on","held_on",1.0,303
"SPE000309","DAT000234","SPE000309-held_on","held_on",1.0,304
"SPE000310","DAT000235","SPE000310-held_on","held_on",1.0,305
"SPE000311","DAT000236","SPE000311-held_on","held_on",1.0,306
"SPE000312","DAT000236","SPE000312-held_on","held_on",1.0,307
"SPE000313","DAT000237","SPE000313-held_on","held_on",1.0,308
"SPE000314","DAT000237","SPE000314-held_on","held_on",1.0,309
"SPE000315","DAT000238","SPE000315-held_on","held_on",1.0,310
"SPE000316","DAT000239","SPE000316-held_on","held_on",1.0,311
"SPE000317","DAT000240","SPE000317-held_on","held_on",1.0,312
"SPE000318","DAT000241","SPE000318-held_on","held_on",1.0,313
"SPE000319","DAT000242","SPE000319-held_on","held_on",1.0,314
"SPE000320","DAT000243","SPE000320-held_on","held_on",1.0,315
"SPE000321","DAT000244","SPE000321-held_on","held_on",1.0,316
"SPE000322","DAT000244","SPE000322-held_on","held_on",1.0,317
"SPE000323","DAT000245","SPE000323-held_on","held_on",1.0,318
"SPE000324","DAT000245","SPE000324-held_on","held_on",1.0,319
"SPE000325","DAT000246","SPE000325-held_on","held_on",1.0,320
"SPE000326","DAT000247","SPE000326-held_on","held_on",1.0,321
"SPE000327","DAT000248","SPE000327-held_on","held_on",1.0,322
"SPE000328","DAT000249","SPE000328-held_on","held_on",1.0,323
"SPE000329","DAT000249","SPE000329-held_on","held_on",1.0,324
"SPE000330","DAT000250","SPE000330-held_on","held_on",1.0,325
"SPE000331","DAT000251","SPE000331-held_on","held_on",1.0,326
"SPE000332","DAT000252","SPE000332-held_on","held_on",1.0,327
"SPE000333","DAT000253","SPE000333-held_on","held_on",1.0,328
"SPE000334","DAT000254","SPE000334-held_on","held_on",1.0,329
"SPE000335","DAT000255","SPE000335-held_on","held_on",1.0,330
"SPE000336","DAT000255","SPE000336-held_on","held_on",1.0,331
"SPE000337","DAT000255","SPE000337-held_on","held_on",1.0,332
"SPE000338","DAT000256","SPE000338-held_on","held_on",1.0,333
"SPE000339","DAT000257","SPE000339-held_on","held_on",1.0,334
"SPE000340","DAT000257","SPE000340-held_on","held_on",1.0,335
"SPE000341","DAT000258","SPE000341-held_on","held_on",1.0,336
"SPE000342","DAT000259","SPE000342-held_on","held_on",1.0,337
"SPE000343","DAT000260","SPE000343-held_on","held_on",1.0,338
"SPE000344","DAT000261","SPE000344-held_on","held_on",1.0,339
"SPE000345","DAT000262","SPE000345-held_on","held_on",1.0,340
"SPE000346","DAT000263","SPE000346-held_on","held_on",1.0,341
"SPE000347","DAT000264","SPE000347-held_on","held_on",1.0,342
"SPE000348","DAT000265","SPE000348-held_on","held_on",1.0,343
"SPE000349","DAT000266","SPE000349-held_on","held_on",1.0,344
"SPE000350","DAT000267","SPE000350-held_on","held_on",1.0,345
"SPE000351","DAT000268","SPE000351-held_on","held_on",1.0,346
"SPE000352","DAT000269","SPE000352-held_on","held_on",1.0,348
"SPE000353","DAT000270","SPE000353-held_on","held_on",1.0,349
"SPE000354","DAT000271","SPE000354-held_on","held_on",1.0,350
"SPE000355","DAT000272","SPE000355-held_on","held_on",1.0,351
"SPE000356","DAT000272","SPE000356-held_on","held_on",1.0,352
"SPE000357","DAT000273","SPE000357-held_on","held_on",1.0,353
"SPE000358","DAT000274","SPE000358-held_on","held_on",1.0,354
"SPE000359","DAT000275","SPE000359-held_on","held_on",1.0,355
"SPE000360","DAT000276","SPE000360-held_on","held_on",1.0,356
"SPE000361","DAT000277","SPE000361-held_on","held_on",1.0,357
"SPE000362","DAT000277","SPE000362-held_on","held_on",1.0,358
"SPE000363","DAT000277","SPE000363-held_on","held_on",1.0,359
"SPE000364","DAT000278","SPE000364-held_on","held_on",1.0,360
"SPE000365","DAT000278","SPE000365-held_on","held_on",1.0,361
"SPE000366","DAT000279","SPE000366-held_on","held_on",1.0,362
"SPE000367","DAT000280","SPE000367-held_on","held_on",1.0,363
"SPE000368","DAT000281","SPE000368-held_on","held_on",1.0,364
"SPE000369","DAT000282","SPE000369-held_on","held_on",1.0,365
"SPE000370","DAT000282","SPE000370-held_on","held_on",1.0,366
"SPE000371","DAT000283","SPE000371-held_on","held_on",1.0,367
"SPE000372","DAT000284","SPE000372-held_on","held_on",1.0,368
"SPE000373","DAT000285","SPE000373-held_on","held_on",1.0,369
"SPE000374","DAT000285","SPE000374-held_on","held_on",1.0,370
"SPE000375","DAT000286","SPE000375-held_on","held_on",1.0,371
"SPE000376","DAT000287","SPE000376-held_on","held_on",1.0,372
"SPE000377","DAT000288","SPE000377-held_on","held_on",1.0,373
"SPE000378","DAT000289","SPE000378-held_on","held_on",1.0,374
"SPE000379","DAT000290","SPE000379-held_on","held_on",1.0,375
"SPE000380","DAT000290","SPE000380-held_on","held_on",1.0,376
"SPE000381","DAT000291","SPE000381-held_on","held_on",1.0,377
"SPE000382","DAT000292","SPE000382-held_on","held_on",1.0,378
"SPE000383","DAT000293","SPE000383-held_on","held_on",1.0,379
"SPE000384","DAT000293","SPE000384-held_on","held_on",1.0,380
"SPE000385","DAT000294","SPE000385-held_on","held_on",1.0,381
"SPE000386","DAT000295","SPE000386-held_on","held_on",1.0,382
"SPE000387","DAT000296","SPE000387-held_on","held_on",1.0,383
"SPE000388","DAT000296","SPE000388-held_on","held_on",1.0,384
"SPE000389","DAT000296","SPE000389-held_on","held_on",1.0,385
"SPE000390","DAT000297","SPE000390-held_on","held_on",1.0,386
"SPE000391","DAT000298","SPE000391-held_on","held_on",1.0,387
"SPE000392","DAT000299","SPE000392-held_on","held_on",1.0,388
"SPE000393","DAT000300","SPE000393-held_on","held_on",1.0,389
"SPE000394","DAT000301","SPE000394-held_on","held_on",1.0,390
"SPE000395","DAT000302","SPE000395-held_on","held_on",1.0,391
"SPE000396","DAT000302","SPE000396-held_on","held_on",1.0,392
"SPE000397","DAT000303","SPE000397-held_on","held_on",1.0,393
"SPE000398","DAT000303","SPE000398-held_on","held_on",1.0,394
"SPE000399","DAT000304","SPE000399-held_on","held_on",1.0,395
"SPE000400","DAT000304","SPE000400-held_on","held_on",1.0,396
"SPE000401","DAT000305","SPE000401-held_on","held_on",1.0,397
"SPE000402","DAT000305","SPE000402-held_on","held_on",1.0,398
"SPE000403","DAT000306","SPE000403-held_on","held_on",1.0,399
"SPE000404","DAT000307","SPE000404-held_on","held_on",1.0,400
"SPE000405","DAT000308","SPE000405-held_on","held_on",1.0,401
"SPE000406","DAT000309","SPE000406-held_on","held_on",1.0,402
"SPE000407","DAT000310","SPE000407-held_on","held_on",1.0,403
"SPE000408","DAT000311","SPE000408-held_on","held_on",1.0,404
"SPE000409","DAT000312","SPE000409-held_on","held_on",1.0,405
"SPE000410","DAT000312","SPE000410-held_on","held_on",1.0,406
"SPE000411","DAT000312","SPE000411-held_on","held_on",1.0,407
"SPE000412","DAT000313","SPE000412-held_on","held_on",1.0,408
"SPE000413","DAT000313","SPE000413-held_on","held_on",1.0,409
"SPE000414","DAT000314","SPE000414-held_on","held_on",1.0,410
"SPE000415","DAT000315","SPE000415-held_on","held_on",1.0,411
"SPE000416","DAT000315","SPE000416-held_on","held_on",1.0,412
"SPE000417","DAT000316","SPE000417-held_on","held_on",1.0,413
"SPE000418","DAT000316","SPE000418-held_on","held_on",1.0,414
"SPE000419","DAT000317","SPE000419-held_on","held_on",1.0,415
"SPE000420","DAT000318","SPE000420-held_on","held_on",1.0,416
"SPE000421","DAT000319","SPE000421-held_on","held_on",1.0,417
"SPE000422","DAT000320","SPE000422-held_on","held_on",1.0,418
"SPE000423","DAT000321","SPE000423-held_on","held_on",1.0,419
"SPE000424","DAT000321","SPE000424-held_on","held_on",1.0,420
"SPE000425","DAT000322","SPE000425-held_on","held_on",1.0,421
"SPE000426","DAT000323","SPE000426-held_on","held_on",1.0,422
"SPE000427","DAT000324","SPE000427-held_on","held_on",1.0,423
"SPE000428","DAT000324","SPE000428-held_on","held_on",1.0,424
"SPE000429","DAT000324","SPE000429-held_on","held_on",1.0,425
"SPE000430","DAT000325","SPE000430-held_on","held_on",1.0,426
"SPE000431","DAT000326","SPE000431-held_on","held_on",1.0,427
"SPE000432","DAT000327","SPE000432-held_on","held_on",1.0,428
"SPE000433","DAT000328","SPE000433-held_on","held_on",1.0,429
"SPE000434","DAT000328","SPE000434-held_on","held_on",1.0,430
"SPE000435","DAT000329","SPE000435-held_on","held_on",1.0,431
"SPE000436","DAT000330","SPE000436-held_on","held_on",1.0,432
"SPE000437","DAT000330","SPE000437-held_on","held_on",1.0,433
"SPE000438","DAT000331","SPE000438-held_on","held_on",1.0,434
"SPE000439","DAT000332","SPE000439-held_on","held_on",1.0,435
"SPE000440","DAT000333","SPE000440-held_on","held_on",1.0,436
"SPE000441","DAT000334","SPE000441-held_on","held_on",1.0,437
"SPE000442","DAT000335","SPE000442-held_on","held_on",1.0,438
"SPE000443","DAT000336","SPE000443-held_on","held_on",1.0,439
"SPE000444","DAT000336","SPE000444-held_on","held_on",1.0,440
"SPE000445","DAT000337","SPE000445-held_on","held_on",1.0,441
"SPE000446","DAT000338","SPE000446-held_on","held_on",1.0,442
"SPE000447","DAT000339","SPE000447-held_on","held_on",1.0,443
"SPE000448","DAT000340","SPE000448-held_on","held_on",1.0,444
"SPE000449","DAT000341","SPE000449-held_on","held_on",1.0,445
"SPE000450","DAT000342","SPE000450-held_on","held_on",1.0,446
"SPE000451","DAT000343","SPE000451-held_on","held_on",1.0,447
"SPE000452","DAT000344","SPE000452-held_on","held_on",1.0,448
"SPE000453","DAT000345","SPE000453-held_on","held_on",1.0,449
"SPE000454","DAT000345","SPE000454-held_on","held_on",1.0,450
"SPE000455","DAT000346","SPE000455-held_on","held_on",1.0,451
"SPE000456","DAT000347","SPE000456-held_on","held_on",1.0,452
"SPE000457","DAT000348","SPE000457-held_on","held_on",1.0,453
"SPE000458","DAT000349","SPE000458-held_on","held_on",1.0,454
"SPE000459","DAT000350","SPE000459-held_on","held_on",1.0,455
"SPE000460","DAT000351","SPE000460-held_on","held_on",1.0,456
"SPE000461","DAT000352","SPE000461-held_on","held_on",1.0,457
"SPE000462","DAT000353","SPE000462-held_on","held_on",1.0,458
"SPE000463","DAT000353","SPE000463-held_on","held_on",1.0,459
"SPE000464","DAT000354","SPE000464-held_on","held_on",1.0,460
"SPE000465","DAT000355","SPE000465-held_on","held_on",1.0,462
"SPE000466","DAT000356","SPE000466-held_on","held_on",1.0,463
"SPE000467","DAT000357","SPE000467-held_on","held_on",1.0,464
"SPE000468","DAT000358","SPE000468-held_on","held_on",1.0,465
"SPE000469","DAT000359","SPE000469-held_on","held_on",1.0,466
"SPE000470","DAT000360","SPE000470-held_on","held_on",1.0,467
"SPE000471","DAT000361","SPE000471-held_on","held_on",1.0,468
"SPE000472","DAT000362","SPE000472-held_on","held_on",1.0,469
"SPE000473","DAT000362","SPE000473-held_on","held_on",1.0,470
"SPE000474","DAT000363","SPE000474-held_on","held_on",1.0,471
"SPE000475","DAT000364","SPE000475-held_on","held_on",1.0,472
"SPE000476","DAT000365","SPE000476-held_on","held_on",1.0,473
"SPE000477","DAT000366","SPE000477-held_on","held_on",1.0,474
"SPE000478","DAT000367","SPE000478-held_on","held_on",1.0,475
"SPE000479","DAT000368","SPE000479-held_on","held_on",1.0,476
"SPE000480","DAT000368","SPE000480-held_on","held_on",1.0,477
"SPE000481","DAT000369","SPE000481-held_on","held_on",1.0,478
"SPE000482","DAT000369","SPE000482-held_on","held_on",1.0,479
"SPE000483","DAT000369","SPE000483-held_on","held_on",1.0,480
"SPE000484","DAT000370","SPE000484-held_on","held_on",1.0,481
"SPE000485","DAT000371","SPE000485-held_on","held_on",1.0,482
"SPE000486","DAT000372","SPE000486-held_on","held_on",1.0,483
"SPE000487","DAT000373","SPE000487-held_on","held_on",1.0,485
"SPE000488","DAT000373","SPE000488-held_on","held_on",1.0,486
"SPE000489","DAT000374","SPE000489-held_on","held_on",1.0,487
"SPE000490","DAT000374","SPE000490-held_on","held_on",1.0,488
"SPE000491","DAT000375","SPE000491-held_on","held_on",1.0,489
"SPE000492","DAT000376","SPE000492-held_on","held_on",1.0,490
"SPE000493","DAT000376","SPE000493-held_on","held_on",1.0,491
"SPE000494","DAT000377","SPE000494-held_on","held_on",1.0,492
"SPE000495","DAT000378","SPE000495-held_on","held_on",1.0,493
"SPE000496","DAT000378","SPE000496-held_on","held_on",1.0,494
"SPE000497","DAT000379","SPE000497-held_on","held_on",1.0,495
"SPE000498","DAT000380","SPE000498-held_on","held_on",1.0,496
"SPE000499","DAT000381","SPE000499-held_on","held_on",1.0,497
"SPE000500","DAT000382","SPE000500-held_on","held_on",1.0,498
"SPE000501","DAT000383","SPE000501-held_on","held_on",1.0,499
"SPE000502","DAT000384","SPE000502-held_on","held_on",1.0,500
"SPE000503","DAT000384","SPE000503-held_on","held_on",1.0,501
"SPE000504","DAT000384","SPE000504-held_on","held_on",1.0,502
"SPE000505","DAT000384","SPE000505-held_on","held_on",1.0,503
"SPE000506","DAT000385","SPE000506-held_on","held_on",1.0,504
"SPE000507","DAT000386","SPE000507-held_on","held_on",1.0,505
"SPE000508","DAT000386","SPE000508-held_on","held_on",1.0,506
"SPE000509","DAT000387","SPE000509-held_on","held_on",1.0,507
"SPE000510","DAT000388","SPE000510-held_on","held_on",1.0,508
"SPE000511","DAT000388","SPE000511-held_on","held_on",1.0,509
"SPE000512","DAT000389","SPE000512-held_on","held_on",1.0,510
"SPE000513","DAT000390","SPE000513-held_on","held_on",1.0,511
"SPE000514","DAT000391","SPE000514-held_on","held_on",1.0,512
"SPE000515","DAT000391","SPE000515-held_on","held_on",1.0,513
"SPE000516","DAT000392","SPE000516-held_on","held_on",1.0,514
"SPE000517","DAT000393","SPE000517-held_on","held_on",1.0,515
"SPE000518","DAT000394","SPE000518-held_on","held_on",1.0,516
"SPE000519","DAT000394","SPE000519-held_on","held_on",1.0,517
"SPE000520","DAT000395","SPE000520-held_on","held_on",1.0,518
"SPE000521","DAT000396","SPE000521-held_on","held_on",1.0,519
"SPE000522","DAT000397","SPE000522-held_on","held_on",1.0,520
"SPE000523","DAT000398","SPE000523-held_on","held_on",1.0,521
"SPE000524","DAT000399","SPE000524-held_on","held_on",1.0,522
"SPE000525","SPE000526","SPE000526-delivered","delivered",1.0,523
"SPE000525","TOP000215","SPE000526-TOP000215-covers","covers",1.0000001805091727,523
"SPE000525","TOP000215","SPE001020-TOP000215-covers","covers",1.0000001805091727,1012
"SPE000525","TOP000206","SPE000526-TOP000206-covers","covers",1.0000001790346373,523
"SPE000525","TOP001003","SPE000526-TOP001003-covers","covers",1.000000164003243,523
"SPE000525","SPE000528","SPE000528-delivered","delivered",1.0,525
"SPE000525","TOP001007","SPE000528-TOP001007-covers","covers",1.000000196983355,525
"SPE000525","TOP001007","SPE001245-TOP001007-covers","covers",1.000000196983355,1237
"SPE000525","TOP001008","SPE000528-TOP001008-covers","covers",1.0000001573902724,525
"SPE000525","TOP001009","SPE000528-TOP001009-covers","covers",1.000000141398694,525
"SPE000525","SPE000532","SPE000532-delivered","delivered",1.0,529
"SPE000525","TOP001013","SPE000532-TOP001013-covers","covers",1.0000001742829747,529
"SPE000525","TOP000124","SPE000532-TOP000124-covers","covers",1.0000001682080204,529
"SPE000525","TOP001014","SPE000532-TOP001014-covers","covers",1.0000001575725963,529
"SPE000525","SPE000538","SPE000538-delivered","delivered",1.0,535
"SPE000525","TOP001021","SPE000538-TOP001021-covers","covers",1.0000001680795172,535
"SPE000525","TOP001021","SPE000709-TOP001021-covers","covers",1.0000001680795172,702
"SPE000525","TOP001021","SPE001406-TOP001021-covers","covers",1.0000001680795172,1397
"SPE000525","TOP001022","SPE000538-TOP001022-covers","covers",1.0000001664711209,535
"SPE000525","TOP001023","SPE000538-TOP001023-covers","covers",1.0000001578520148,535
"SPE000525","SPE000550","SPE000550-delivered","delivered",1.0,547
"SPE000525","TOP001044","SPE000550-TOP001044-covers","covers",1.0000001747661393,547
"SPE000525","TOP000074","SPE000550-TOP000074-covers","covers",1.0000001482224938,547
"SPE000525","TOP000074","SPE000853-TOP000074-covers","covers",1.0000001482224938,845
"SPE000525","TOP001045","SPE000550-TOP001045-covers","covers",1.0000001460032728,547
"SPE000525","SPE000560","SPE000560-delivered","delivered",1.0,557
"SPE000525","TOP001067","SPE000560-TOP001067-covers","covers",1.0000001347319345,557
"SPE000525","TOP001068","SPE000560-TOP001068-covers","covers",1.0000001288581635,557
"SPE000525","TOP001069","SPE000560-TOP001069-covers","covers",1.0000001255308248,557
"SPE000525","SPE000563","SPE000563-delivered","delivered",1.0,560
"SPE000525","TOP001075","SPE000563-TOP001075-covers","covers",1.0000001607990643,560
"SPE000525","TOP001076","SPE000563-TOP001076-covers","covers",1.0000001447493234,560
"SPE000525","TOP001077","SPE000563-TOP001077-covers","covers",1.0000001416870237,560
"SPE000525","SPE000574","SPE000574-delivered","delivered",1.0,571
"SPE000525","TOP001094","SPE000574-TOP001094-covers","covers",1.00000016846509,571
"SPE000525","TOP001094","SPE001075-TOP001094-covers","covers",1.00000016846509,1067
"SPE000525","TOP001094","SPE001130-TOP001094-covers","covers",1.00000016846509,1122
"SPE000525","TOP000087","SPE000574-TOP000087-covers","covers",1.000000163217189,571
"SPE000525","TOP001095","SPE000574-TOP001095-covers","covers",1.0000001489248678,571
"SPE000525","SPE000596","SPE000596-delivered","delivered",1.0,593
"SPE000525","TOP001130","SPE000596-TOP001130-covers","covers",1.0000001760183874,593
"SPE000525","TOP000633","SPE000596-TOP000633-covers","covers",1.0000001586917224,593
"SPE000525","TOP000633","SPE001158-TOP000633-covers","covers",1.0000001586917224,1150
"SPE000525","TOP000633","SPE001163-TOP000633-covers","covers",1.0000001586917224,1155
"SPE000525","TOP001131","SPE000596-TOP001131-covers","covers",1.0000001555045,593
"SPE000525","SPE000614","SPE000614-delivered","delivered",1.0,610
"SPE000525","TOP001168","SPE000614-TOP001168-covers","covers",1.0000001833091086,610
"SPE000525","TOP001169","SPE000614-TOP001169-covers","covers",1.0000001764526876,610
"SPE000525","TOP001170","SPE000614-TOP001170-covers","covers",1.00000015974439,610
"SPE000525","SPE000618","SPE000618-delivered","delivered",1.0,614
"SPE000525","TOP001178","SPE000618-TOP001178-covers","covers",1.000000199592161,614
"SPE000525","TOP000273","SPE000618-TOP000273-covers","covers",1.000000180563466,614
"SPE000525","TOP000759","SPE000618-TOP000759-covers","covers",1.0000001576032553,614
"SPE000525","SPE000621","SPE000621-delivered","delivered",1.0,617
"SPE000525","TOP001181","SPE000621-TOP001181-covers","covers",1.00000016322248,617
"SPE000525","TOP001182","SPE000621-TOP001182-covers","covers",1.000000159961762,617
"SPE000525","TOP001183","SPE000621-TOP001183-covers","covers",1.0000001598205062,617
"SPE000525","SPE000623","SPE000623-delivered","delivered",1.0,619
