"source","target","key","type","confidence","source_row"
"SPE000001","SPE000002","SPE000002-delivered","delivered",1.0,0
"SPE000001","TOP000001","SPE000002-TOP000001-covers","covers",1.0,0
"SPE000001","TOP000002","SPE000002-TOP000002-covers","covers",1.0,0
"SPE000001","TOP000003","SPE000002-TOP000003-covers","covers",1.0,0
"SPE000001","SPE000007","SPE000007-delivered","delivered",1.0,3
"SPE000001","TOP000010","SPE000007-TOP000010-covers","covers",1.0,3
"SPE000001","TOP000011","SPE000007-TOP000011-covers","covers",1.0,3
"SPE000001","TOP000012","SPE000007-TOP000012-covers","covers",1.0,3
"SPE000001","SPE000011","SPE000011-delivered","delivered",1.0,6
"SPE000001","TOP000019","SPE000011-TOP000019-covers","covers",1.0,6
"SPE000001","TOP000020","SPE000011-TOP000020-covers","covers",1.0,6
"SPE000001","TOP000021","SPE000011-TOP000021-covers","covers",1.0,6
"SPE000001","SPE000014","SPE000014-delivered","delivered",1.0,574
"SPE000001","TOP000025","SPE000014-TOP000025-covers","covers",1.0,8
"SPE000001","TOP000026","SPE000014-TOP000026-covers","covers",1.0,8
"SPE000001","TOP000027","SPE000014-TOP000027-covers","covers",1.0,8
"SPE000001","SPE000018","SPE000018-delivered","delivered",1.0,11
"SPE000001","TOP000033","SPE000018-TOP000033-covers","covers",1.0,11
"SPE000001","TOP000034","SPE000018-TOP000034-covers","covers",1.0,11
"SPE000001","TOP000035","SPE000018-TOP000035-covers","covers",1.0,11
"SPE000001","SPE000019","SPE000019-delivered","delivered",1.0,486
"SPE000001","TOP000036","SPE000019-TOP000036-covers","covers",1.0,12
"SPE000001","TOP000037","SPE000019-TOP000037-covers","covers",1.0,12
"SPE000001","TOP000038","SPE000019-TOP000038-covers","covers",1.0,12
"SPE000001","SPE000022","SPE000022-delivered","delivered",1.0,15
"SPE000001","TOP000045","SPE000022-TOP000045-covers","covers",1.0,15
"SPE000001","TOP000046","SPE000022-TOP000046-covers","covers",1.0,15
"SPE000001","TOP000047","SPE000022-TOP000047-covers","covers",1.0,15
"SPE000001","SPE000025","SPE000025-delivered","delivered",1.0,18
"SPE000001","TOP000054","SPE000025-TOP000054-covers","covers",1.0,18
"SPE000001","TOP000055","SPE000025-TOP000055-covers","covers",1.0,18
"SPE000001","TOP000056","SPE000025-TOP000056-covers","covers",1.0,18
"SPE000001","SPE000030","SPE000030-delivered","delivered",1.0,23
"SPE000001","TOP000068","SPE000030-TOP000068-covers","covers",1.0,23
"SPE000001","TOP000069","SPE000030-TOP000069-covers","covers",1.0,23
"SPE000001","TOP000070","SPE000030-TOP000070-covers","covers",1.0,23
"SPE000001","SPE000031","SPE000031-delivered","delivered",1.0,24
"SPE000001","TOP000071","SPE000031-TOP000071-covers","covers",1.0,24
"SPE000001","TOP000072","SPE000031-TOP000072-covers","covers",1.0,24
"SPE000001","TOP000073","SPE000031-TOP000073-covers","covers",1.0,24
"SPE000001","SPE000034","SPE000034-delivered","delivered",1.0,27
"SPE000001","TOP000080","SPE000034-TOP000080-covers","covers",1.0,27
"SPE000001","TOP000081","SPE000034-TOP000081-covers","covers",1.0,27
"SPE000001","TOP000082","SPE000034-TOP000082-covers","covers",1.0,27
"SPE000001","SPE000035","SPE000035-delivered","delivered",1.0,28
"SPE000001","TOP000083","SPE000035-TOP000083-covers","covers",1.0,28
"SPE000001","TOP000084","SPE000035-TOP000084-covers","covers",1.0,28
"SPE000001","TOP000085","SPE000035-TOP000085-covers","covers",1.0,28
"SPE000001","SPE000036","SPE000036-delivered","delivered",1.0,29
"SPE000001","TOP000086","SPE000036-TOP000086-covers","covers",1.0,29
"SPE000001","TOP000087","SPE000036-TOP000087-covers","covers",1.0,29
"SPE000001","TOP000088","SPE000036-TOP000088-covers","covers",1.0,29
"SPE000001","SPE000037","SPE000037-delivered","delivered",1.0,30
"SPE000001","TOP000089","SPE000037-TOP000089-covers","covers",1.0,30
"SPE000001","TOP000090","SPE000037-TOP000090-covers","covers",1.0,30
"SPE000001","TOP000091","SPE000037-TOP000091-covers","covers",1.0,30
"SPE000001","SPE000042","SPE000042-delivered","delivered",1.0,35
"SPE000001","TOP000103","SPE000042-TOP000103-covers","covers",1.0,35
"SPE000001","TOP000104","SPE000042-TOP000104-covers","covers",1.0,35
"SPE000001","TOP000105","SPE000042-TOP000105-covers","covers",1.0,35
"SPE000001","SPE000046","SPE000046-delivered","delivered",1.0,38
"SPE000001","TOP000111","SPE000046-TOP000111-covers","covers",1.0,38
"SPE000001","TOP000112","SPE000046-TOP000112-covers","covers",1.0,38
"SPE000001","TOP000113","SPE000046-TOP000113-covers","covers",1.0,38
"SPE000001","TOP000120","SPE000019-TOP000120-covers","covers",1.0,41
"SPE000001","TOP000121","SPE000019-TOP000121-covers","covers",1.0,41
"SPE000001","TOP000122","SPE000019-TOP000122-covers","covers",1.0,41
"SPE000001","SPE000049","SPE000049-delivered","delivered",1.0,42
"SPE000001","TOP000123","SPE000049-TOP000123-covers","covers",1.0,42
"SPE000001","TOP000124","SPE000049-TOP000124-covers","covers",1.0,42
"SPE000001","TOP000125","SPE000049-TOP000125-covers","covers",1.0,42
"SPE000001","SPE000055","SPE000055-delivered","delivered",1.0,49
"SPE000001","TOP000139","SPE000055-TOP000139-covers","covers",1.0,49
"SPE000001","TOP000140","SPE000055-TOP000140-covers","covers",1.0,49
"SPE000001","TOP000141","SPE000055-TOP000141-covers","covers",1.0,49
"SPE000001","SPE000058","SPE000058-delivered","delivered",1.0,52
"SPE000001","TOP000147","SPE000058-TOP000147-covers","covers",1.0,52
"SPE000001","TOP000148","SPE000058-TOP000148-covers","covers",1.0,52
"SPE000001","TOP000149","SPE000058-TOP000149-covers","covers",1.0,52
"SPE000001","SPE000059","SPE000059-delivered","delivered",1.0,53
"SPE000001","TOP000150","SPE000059-TOP000150-covers","covers",1.0,53
"SPE000001","TOP000151","SPE000059-TOP000151-covers","covers",1.0,53
"SPE000001","TOP000152","SPE000059-TOP000152-covers","covers",1.0,53
"SPE000001","TOP000176","SPE000014-TOP000176-covers","covers",1.0,63
"SPE000001","TOP000177","SPE000014-TOP000177-covers","covers",1.0,63
"SPE000001","TOP000008","SPE000014-TOP000008-covers","covers",1.0,63
"SPE000001","SPE000072","SPE000072-delivered","delivered",1.0,69
"SPE000001","TOP000187","SPE000072-TOP000187-covers","covers",1.0,69
"SPE000001","TOP000188","SPE000072-TOP000188-covers","covers",1.0,69
"SPE000001","TOP000189","SPE000072-TOP000189-covers","covers",1.0,69
"SPE000001","SPE000073","SPE000073-delivered","delivered",1.0,71
"SPE000001","TOP000190","SPE000073-TOP000190-covers","covers",1.0,71
"SPE000001","TOP000191","SPE000073-TOP000191-covers","covers",1.0,71
"SPE000001","TOP000192","SPE000073-TOP000192-covers","covers",1.0,71
"SPE000001","TOP000204","SPE000019-TOP000204-covers","covers",1.0,76
"SPE000001","TOP000205","SPE000019-TOP000205-covers","covers",1.0,76
"SPE000001","TOP000206","SPE000019-TOP000206-covers","covers",1.0,76
"SPE000001","SPE000080","SPE000080-delivered","delivered",1.0,79
"SPE000001","TOP000211","SPE000080-TOP000211-covers","covers",1.0,79
"SPE000001","TOP000212","SPE000080-TOP000212-covers","covers",1.0,79
"SPE000001","TOP000213","SPE000080-TOP000213-covers","covers",1.0,79
"SPE000001","SPE000086","SPE000086-delivered","delivered",1.0,498
"SPE000001","TOP000227","SPE000086-TOP000227-covers","covers",1.0,85
"SPE000001","TOP000228","SPE000086-TOP000228-covers","covers",1.0,85
"SPE000001","TOP000229","SPE000086-TOP000229-covers","covers",1.0,85
"SPE000001","SPE000088","SPE000088-delivered","delivered",1.0,87
"SPE000001","TOP000233","SPE000088-TOP000233-covers","covers",1.0,87
"SPE000001","TOP000234","SPE000088-TOP000234-covers","covers",1.0,87
"SPE000001","TOP000235","SPE000088-TOP000235-covers","covers",1.0,87
"SPE000001","SPE000093","SPE000093-delivered","delivered",1.0,337
"SPE000001","TOP000248","SPE000093-TOP000248-covers","covers",1.0,94
"SPE000001","TOP000249","SPE000093-TOP000249-covers","covers",1.0,94
"SPE000001","TOP000250","SPE000093-TOP000250-covers","covers",1.0,94
"SPE000001","TOP000251","SPE000019-TOP000251-covers","covers",1.0,95
"SPE000001","TOP000252","SPE000019-TOP000252-covers","covers",1.0,95
"SPE000001","TOP000253","SPE000019-TOP000253-covers","covers",1.0,95
"SPE000001","SPE000098","SPE000098-delivered","delivered",1.0,100
"SPE000001","TOP000265","SPE000098-TOP000265-covers","covers",1.0,100
"SPE000001","TOP000266","SPE000098-TOP000266-covers","covers",1.0,100
"SPE000001","TOP000267","SPE000098-TOP000267-covers","covers",1.0,100
"SPE000001","SPE000102","SPE000102-delivered","delivered",1.0,105
"SPE000001","TOP000279","SPE000102-TOP000279-covers","covers",1.0,105
"SPE000001","TOP000280","SPE000102-TOP000280-covers","covers",1.0,105
"SPE000001","TOP000281","SPE000102-TOP000281-covers","covers",1.0,105
"SPE000001","SPE000109","SPE000109-delivered","delivered",1.0,114
"SPE000001","TOP000304","SPE000109-TOP000304-covers","covers",1.0,114
"SPE000001","TOP000305","SPE000109-TOP000305-covers","covers",1.0,114
"SPE000001","TOP000306","SPE000109-TOP000306-covers","covers",1.0,114
"SPE000001","SPE000111","SPE000111-delivered","delivered",1.0,116
"SPE000001","TOP000310","SPE000111-TOP000310-covers","covers",1.0,116
"SPE000001","TOP000311","SPE000111-TOP000311-covers","covers",1.0,116
"SPE000001","TOP000312","SPE000111-TOP000312-covers","covers",1.0,116
"SPE000001","TOP000322","SPE000014-TOP000322-covers","covers",1.0,121
"SPE000001","TOP000323","SPE000014-TOP000323-covers","covers",1.0,121
"SPE000001","TOP000324","SPE000014-TOP000324-covers","covers",1.0,121
"SPE000001","SPE000119","SPE000119-delivered","delivered",1.0,125
"SPE000001","TOP000329","SPE000119-TOP000329-covers","covers",1.0,125
"SPE000001","TOP000330","SPE000119-TOP000330-covers","covers",1.0,125
"SPE000001","TOP000331","SPE000119-TOP000331-covers","covers",1.0,125
"SPE000001","TOP000351","SPE000019-TOP000351-covers","covers",1.0,133
"SPE000001","TOP000352","SPE000019-TOP000352-covers","covers",1.0,133
"SPE000001","TOP000353","SPE000019-TOP000353-covers","covers",1.0,133
"SPE000001","SPE000128","SPE000128-delivered","delivered",1.0,136
"SPE000001","TOP000358","SPE000128-TOP000358-covers","covers",1.0,136
"SPE000001","TOP000359","SPE000128-TOP000359-covers","covers",1.0,136
"SPE000001","TOP000360","SPE000128-TOP000360-covers","covers",1.0,136
"SPE000001","SPE000130","SPE000130-delivered","delivered",1.0,138
"SPE000001","TOP000364","SPE000130-TOP000364-covers","covers",1.0,138
"SPE000001","TOP000365","SPE000130-TOP000365-covers","covers",1.0,138
"SPE000001","TOP000366","SPE000130-TOP000366-covers","covers",1.0,138
"SPE000001","SPE000138","SPE000138-delivered","delivered",1.0,148
"SPE000001","TOP000388","SPE000138-TOP000388-covers","covers",1.0,148
"SPE000001","TOP000389","SPE000138-TOP000389-covers","covers",1.0,148
"SPE000001","TOP000390","SPE000138-TOP000390-covers","covers",1.0,148
"SPE000001","SPE000141","SPE000141-delivered","delivered",1.0,152
"SPE000001","TOP000398","SPE000141-TOP000398-covers","covers",1.0,152
"SPE000001","TOP000399","SPE000141-TOP000399-covers","covers",1.0,152
"SPE000001","TOP000400","SPE000141-TOP000400-covers","covers",1.0,152
"SPE000001","SPE000144","SPE000144-delivered","delivered",1.0,156
"SPE000001","TOP000409","SPE000144-TOP000409-covers","covers",1.0,156
"SPE000001","TOP000410","SPE000144-TOP000410-covers","covers",1.0,156
"SPE000001","TOP000411","SPE000144-TOP000411-covers","covers",1.0,156
"SPE000001","SPE000155","SPE000155-delivered","delivered",1.0,168
"SPE000001","TOP000440","SPE000155-TOP000440-covers","covers",1.0,168
"SPE000001","TOP000441","SPE000155-TOP000441-covers","covers",1.0,168
"SPE000001","TOP000442","SPE000155-TOP000442-covers","covers",1.0,168
"SPE000001","TOP000443","SPE000014-TOP000443-covers","covers",1.0,169
"SPE000001","TOP000444","SPE000014-TOP000444-covers","covers",1.0,169
"SPE000001","TOP000445","SPE000014-TOP000445-covers","covers",1.0,169
"SPE000001","SPE000165","SPE000165-delivered","delivered",1.0,181
"SPE000001","TOP000472","SPE000165-TOP000472-covers","covers",1.0,181
"SPE000001","TOP000473","SPE000165-TOP000473-covers","covers",1.0,181
"SPE000001","TOP000474","SPE000165-TOP000474-covers","covers",1.0,181
"SPE000001","TOP000478","SPE000086-TOP000478-covers","covers",1.0,185
"SPE000001","TOP000479","SPE000086-TOP000479-covers","covers",1.0,185
"SPE000001","TOP000480","SPE000086-TOP000480-covers","covers",1.0,185
"SPE000001","TOP000489","SPE000019-TOP000489-covers","covers",1.0,189
"SPE000001","TOP000490","SPE000019-TOP000490-covers","covers",1.0,189
"SPE000001","TOP000491","SPE000019-TOP000491-covers","covers",1.0,189
"SPE000001","SPE000182","SPE000182-delivered","delivered",1.0,203
"SPE000001","TOP000528","SPE000182-TOP000528-covers","covers",1.0,203
"SPE000001","TOP000529","SPE000182-TOP000529-covers","covers",1.0,203
"SPE000001","TOP000530","SPE000182-TOP000530-covers","covers",1.0,203
"SPE000001","SPE000183","SPE000183-delivered","delivered",1.0,204
"SPE000001","TOP000531","SPE000183-TOP000531-covers","covers",1.0,204
"SPE000001","TOP000532","SPE000183-TOP000532-covers","covers",1.0,204
"SPE000001","TOP000533","SPE000183-TOP000533-covers","covers",1.0,204
"SPE000001","TOP000535","SPE000019-TOP000535-covers","covers",1.0,206
"SPE000001","TOP000536","SPE000019-TOP000536-covers","covers",1.0,206
"SPE000001","TOP000537","SPE000019-TOP000537-covers","covers",1.0,206
"SPE000001","SPE000186","SPE000186-delivered","delivered",1.0,210
"SPE000001","TOP000543","SPE000186-TOP000543-covers","covers",1.0,210
"SPE000001","TOP000544","SPE000186-TOP000544-covers","covers",1.0,210
"SPE000001","TOP000545","SPE000186-TOP000545-covers","covers",1.0,210
"SPE000001","SPE000189","SPE000189-delivered","delivered",1.0,213
"SPE000001","TOP000550","SPE000189-TOP000550-covers","covers",1.0,213
"SPE000001","TOP000551","SPE000189-TOP000551-covers","covers",1.0,213
"SPE000001","TOP000552","SPE000189-TOP000552-covers","covers",1.0,213
"SPE000001","SPE000190","SPE000190-delivered","delivered",1.0,214
"SPE000001","TOP000553","SPE000190-TOP000553-covers","covers",1.0,214
"SPE000001","TOP000554","SPE000190-TOP000554-covers","covers",1.0,214
"SPE000001","TOP000555","SPE000190-TOP000555-covers","covers",1.0,214
"SPE000001","SPE000198","SPE000198-delivered","delivered",1.0,222
"SPE000001","TOP000574","SPE000198-TOP000574-covers","covers",1.0,222
"SPE000001","TOP000575","SPE000198-TOP000575-covers","covers",1.0,222
"SPE000001","TOP000576","SPE000198-TOP000576-covers","covers",1.0,222
"SPE000001","TOP000580","SPE000014-TOP000580-covers","covers",1.0,224
"SPE000001","TOP000571","SPE000014-TOP000571-covers","covers",1.0,224
"SPE000001","TOP000581","SPE000014-TOP000581-covers","covers",1.0,224
"SPE000001","SPE000201","SPE000201-delivered","delivered",1.0,608
"SPE000001","TOP000585","SPE000201-TOP000585-covers","covers",1.0,226
"SPE000001","TOP000585","SPE000212-TOP000585-covers","covers",1.0,238
"SPE000001","TOP000585","SPE000433-TOP000585-covers","covers",1.0,517
"SPE000001","TOP000586","SPE000201-TOP000586-covers","covers",1.0,226
"SPE000001","TOP000587","SPE000201-TOP000587-covers","covers",1.0,226
"SPE000001","SPE000202","SPE000202-delivered","delivered",1.0,228
"SPE000001","TOP000588","SPE000202-TOP000588-covers","covers",1.0,228
"SPE000001","TOP000589","SPE000202-TOP000589-covers","covers",1.0,228
"SPE000001","TOP000590","SPE000202-TOP000590-covers","covers",1.0,228
"SPE000001","TOP000594","SPE000019-TOP000594-covers","covers",1.0,230
"SPE000001","TOP000595","SPE000019-TOP000595-covers","covers",1.0,230
"SPE000001","TOP000596","SPE000019-TOP000596-covers","covers",1.0,230
"SPE000001","SPE000206","SPE000206-delivered","delivered",1.0,233
"SPE000001","TOP000601","SPE000206-TOP000601-covers","covers",1.0,233
"SPE000001","TOP000602","SPE000206-TOP000602-covers","covers",1.0,233
"SPE000001","TOP000603","SPE000206-TOP000603-covers","covers",1.0,233
"SPE000001","SPE000212","SPE000212-delivered","delivered",1.0,238
"SPE000001","TOP000613","SPE000212-TOP000613-covers","covers",1.0,238
"SPE000001","TOP000614","SPE000212-TOP000614-covers","covers",1.0,238
"SPE000001","SPE000216","SPE000216-delivered","delivered",1.0,242
"SPE000001","TOP000624","SPE000216-TOP000624-covers","covers",1.0,242
"SPE000001","TOP000625","SPE000216-TOP000625-covers","covers",1.0,242
"SPE000001","TOP000626","SPE000216-TOP000626-covers","covers",1.0,242
"SPE000001","SPE000218","SPE000218-delivered","delivered",1.0,244
"SPE000001","TOP000630","SPE000218-TOP000630-covers","covers",1.0,244
"SPE000001","TOP000631","SPE000218-TOP000631-covers","covers",1.0,244
"SPE000001","TOP000632","SPE000218-TOP000632-covers","covers",1.0,244
"SPE000001","SPE000220","SPE000220-delivered","delivered",1.0,247
"SPE000001","TOP000639","SPE000220-TOP000639-covers","covers",1.0,247
"SPE000001","TOP000640","SPE000220-TOP000640-covers","covers",1.0,247
"SPE000001","TOP000641","SPE000220-TOP000641-covers","covers",1.0,247
"SPE000001","SPE000222","SPE000222-delivered","delivered",1.0,249
"SPE000001","TOP000645","SPE000222-TOP000645-covers","covers",1.0,249
"SPE000001","TOP000646","SPE000222-TOP000646-covers","covers",1.0,249
"SPE000001","TOP000647","SPE000222-TOP000647-covers","covers",1.0,249
"SPE000001","SPE000227","SPE000227-delivered","delivered",1.0,254
"SPE000001","TOP000659","SPE000227-TOP000659-covers","covers",1.0,254
"SPE000001","TOP000660","SPE000227-TOP000660-covers","covers",1.0,254
"SPE000001","TOP000661","SPE000227-TOP000661-covers","covers",1.0,254
"SPE000001","TOP000668","SPE000019-TOP000668-covers","covers",1.0,257
"SPE000001","TOP000669","SPE000019-TOP000669-covers","covers",1.0,257
"SPE000001","TOP000670","SPE000019-TOP000670-covers","covers",1.0,257
"SPE000001","SPE000230","SPE000230-delivered","delivered",1.0,259
"SPE000001","TOP000674","SPE000230-TOP000674-covers","covers",1.0,259
"SPE000001","TOP000675","SPE000230-TOP000675-covers","covers",1.0,259
"SPE000001","TOP000676","SPE000230-TOP000676-covers","covers",1.0,259
"SPE000001","SPE000233","SPE000233-delivered","delivered",1.0,262
"SPE000001","TOP000681","SPE000233-TOP000681-covers","covers",1.0,262
"SPE000001","TOP000682","SPE000233-TOP000682-covers","covers",1.0,262
"SPE000001","TOP000683","SPE000233-TOP000683-covers","covers",1.0,262
"SPE000001","SPE000238","SPE000238-delivered","delivered",1.0,623
"SPE000001","TOP000694","SPE000238-TOP000694-covers","covers",1.0,267
"SPE000001","TOP000695","SPE000238-TOP000695-covers","covers",1.0,267
"SPE000001","TOP000696","SPE000238-TOP000696-covers","covers",1.0,267
"SPE000001","SPE000247","SPE000247-delivered","delivered",1.0,278
"SPE000001","TOP000718","SPE000247-TOP000718-covers","covers",1.0,278
"SPE000001","TOP000719","SPE000247-TOP000719-covers","covers",1.0,278
"SPE000001","TOP000720","SPE000247-TOP000720-covers","covers",1.0,278
"SPE000001","TOP000721","SPE000014-TOP000721-covers","covers",1.0,279
"SPE000001","TOP000722","SPE000014-TOP000722-covers","covers",1.0,279
"SPE000001","TOP000723","SPE000014-TOP000723-covers","covers",1.0,279
"SPE000001","SPE000252","SPE000252-delivered","delivered",1.0,289
"SPE000001","TOP000737","SPE000252-TOP000737-covers","covers",1.0,289
"SPE000001","TOP000738","SPE000252-TOP000738-covers","covers",1.0,289
"SPE000001","TOP000739","SPE000252-TOP000739-covers","covers",1.0,289
"SPE000001","TOP000740","SPE000019-TOP000740-covers","covers",1.0,290
"SPE000001","TOP000741","SPE000019-TOP000741-covers","covers",1.0,290
"SPE000001","TOP000742","SPE000019-TOP000742-covers","covers",1.0,290
"SPE000001","SPE000253","SPE000253-delivered","delivered",1.0,292
"SPE000001","TOP000744","SPE000253-TOP000744-covers","covers",1.0,292
"SPE000001","TOP000745","SPE000253-TOP000745-covers","covers",1.0,292
"SPE000001","TOP000746","SPE000253-TOP000746-covers","covers",1.0,292
"SPE000001","TOP000762","SPE000086-TOP000762-covers","covers",1.0,299
"SPE000001","TOP000763","SPE000086-TOP000763-covers","covers",1.0,299
"SPE000001","TOP000764","SPE000086-TOP000764-covers","covers",1.0,299
"SPE000001","SPE000260","SPE000260-delivered","delivered",1.0,301
"SPE000001","TOP000765","SPE000260-TOP000765-covers","covers",1.0,301
"SPE000001","TOP000766","SPE000260-TOP000766-covers","covers",1.0,301
"SPE000001","TOP000767","SPE000260-TOP000767-covers","covers",1.0,301
"SPE000001","SPE000264","SPE000264-delivered","delivered",1.0,305
"SPE000001","TOP000775","SPE000264-TOP000775-covers","covers",1.0,305
"SPE000001","TOP000776","SPE000264-TOP000776-covers","covers",1.0,305
"SPE000001","TOP000777","SPE000264-TOP000777-covers","covers",1.0,305
"SPE000001","TOP000788","SPE000019-TOP000788-covers","covers",1.0,311
"SPE000001","TOP000789","SPE000019-TOP000789-covers","covers",1.0,311
"SPE000001","TOP000790","SPE000019-TOP000790-covers","covers",1.0,311
"SPE000001","SPE000271","SPE000271-delivered","delivered",1.0,313
"SPE000001","TOP000794","SPE000271-TOP000794-covers","covers",1.0,313
"SPE000001","TOP000795","SPE000271-TOP000795-covers","covers",1.0,313
"SPE000001","TOP000796","SPE000271-TOP000796-covers","covers",1.0,313
"SPE000001","SPE000279","SPE000279-delivered","delivered",1.0,322
"SPE000001","TOP000817","SPE000279-TOP000817-covers","covers",1.0,322
"SPE000001","TOP000818","SPE000279-TOP000818-covers","covers",1.0,322
"SPE000001","TOP000819","SPE000279-TOP000819-covers","covers",1.0,322
"SPE000001","SPE000280","SPE000280-delivered","delivered",1.0,323
"SPE000001","TOP000820","SPE000280-TOP000820-covers","covers",1.0,323
"SPE000001","TOP000821","SPE000280-TOP000821-covers","covers",1.0,323
"SPE000001","TOP000822","SPE000280-TOP000822-covers","covers",1.0,323
"SPE000001","TOP000830","SPE000014-TOP000830-covers","covers",1.0,327
"SPE000001","TOP000831","SPE000014-TOP000831-covers","covers",1.0,327
"SPE000001","TOP000832","SPE000014-TOP000832-covers","covers",1.0,327
"SPE000001","TOP000851","SPE000019-TOP000851-covers","covers",1.0,334
"SPE000001","TOP000852","SPE000019-TOP000852-covers","covers",1.0,334
"SPE000001","TOP000853","SPE000019-TOP000853-covers","covers",1.0,334
"SPE000001","TOP000858","SPE000093-TOP000858-covers","covers",1.0,337
"SPE000001","TOP000859","SPE000093-TOP000859-covers","covers",1.0,337
"SPE000001","TOP000860","SPE000093-TOP000860-covers","covers",1.0,337
"SPE000001","SPE000299","SPE000299-delivered","delivered",1.0,349
"SPE000001","TOP000884","SPE000299-TOP000884-covers","covers",1.0,349
"SPE000001","TOP000885","SPE000299-TOP000885-covers","covers",1.0,349
"SPE000001","TOP000886","SPE000299-TOP000886-covers","covers",1.0,349
"SPE000001","TOP000890","SPE000019-TOP000890-covers","covers",1.0,352
"SPE000001","TOP000891","SPE000019-TOP000891-covers","covers",1.0,352
"SPE000001","TOP000892","SPE000019-TOP000892-covers","covers",1.0,352
"SPE000001","SPE000314","SPE000314-delivered","delivered",1.0,366
"SPE000001","TOP000926","SPE000314-TOP000926-covers","covers",1.0,366
"SPE000001","TOP000927","SPE000314-TOP000927-covers","covers",1.0,366
"SPE000001","TOP000928","SPE000314-TOP000928-covers","covers",1.0,366
"SPE000001","SPE000317","SPE000317-delivered","delivered",1.0,369
"SPE000001","TOP000934","SPE000317-TOP000934-covers","covers",1.0,369
"SPE000001","TOP000935","SPE000317-TOP000935-covers","covers",1.0,369
"SPE000001","TOP000936","SPE000317-TOP000936-covers","covers",1.0,369
"SPE000001","SPE000320","SPE000320-delivered","delivered",1.0,372
"SPE000001","TOP000943","SPE000320-TOP000943-covers","covers",1.0,372
"SPE000001","TOP000944","SPE000320-TOP000944-covers","covers",1.0,372
"SPE000001","TOP000945","SPE000320-TOP000945-covers","covers",1.0,372
"SPE000001","TOP000946","SPE000014-TOP000946-covers","covers",1.0,373
"SPE000001","TOP000947","SPE000014-TOP000947-covers","covers",1.0,373
"SPE000001","TOP000948","SPE000014-TOP000948-covers","covers",1.0,373
"SPE000001","SPE000327","SPE000327-delivered","delivered",1.0,380
"SPE000001","TOP000964","SPE000327-TOP000964-covers","covers",1.0,380
"SPE000001","TOP000965","SPE000327-TOP000965-covers","covers",1.0,380
"SPE000001","TOP000966","SPE000327-TOP000966-covers","covers",1.0,380
"SPE000001","SPE000331","SPE000331-delivered","delivered",1.0,385
"SPE000001","TOP000977","SPE000331-TOP000977-covers","covers",1.0,385
"SPE000001","TOP000978","SPE000331-TOP000978-covers","covers",1.0,385
"SPE000001","TOP000979","SPE000331-TOP000979-covers","covers",1.0,385
"SPE000001","SPE000332","SPE000332-delivered","delivered",1.0,386
"SPE000001","TOP000980","SPE000332-TOP000980-covers","covers",1.0,386
"SPE000001","TOP000981","SPE000332-TOP000981-covers","covers",1.0,386
"SPE000001","TOP000982","SPE000332-TOP000982-covers","covers",1.0,386
"SPE000001","TOP001012","SPE000086-TOP001012-covers","covers",1.0,397
"SPE000001","TOP001012","SPE000019-TOP001012-covers","covers",1.0,400
"SPE000001","TOP001013","SPE000086-TOP001013-covers","covers",1.0,397
"SPE000001","TOP001013","SPE000019-TOP001013-covers","covers",1.0,400
"SPE000001","TOP001014","SPE000086-TOP001014-covers","covers",1.0,397
"SPE000001","SPE000343","SPE000343-delivered","delivered",1.0,398
"SPE000001","TOP001015","SPE000343-TOP001015-covers","covers",1.0,398
"SPE000001","TOP001016","SPE000343-TOP001016-covers","covers",1.0,398
"SPE000001","TOP001017","SPE000343-TOP001017-covers","covers",1.0,398
"SPE000001","TOP001021","SPE000019-TOP001021-covers","covers",1.0,400
"SPE000001","SPE000345","SPE000345-delivered","delivered",1.0,401
"SPE000001","TOP001022","SPE000345-TOP001022-covers","covers",1.0,401
"SPE000001","TOP001023","SPE000345-TOP001023-covers","covers",1.0,401
"SPE000001","TOP001024","SPE000345-TOP001024-covers","covers",1.0,401
"SPE000001","SPE000346","SPE000346-delivered","delivered",1.0,402
"SPE000001","TOP001025","SPE000346-TOP001025-covers","covers",1.0,402
"SPE000001","TOP001026","SPE000346-TOP001026-covers","covers",1.0,402
"SPE000001","TOP001027","SPE000346-TOP001027-covers","covers",1.0,402
"SPE000001","SPE000351","SPE000351-delivered","delivered",1.0,407
"SPE000001","TOP001039","SPE000351-TOP001039-covers","covers",1.0,407
"SPE000001","TOP001040","SPE000351-TOP001040-covers","covers",1.0,407
"SPE000001","TOP001041","SPE000351-TOP001041-covers","covers",1.0,407
"SPE000001","SPE000352","SPE000352-delivered","delivered",1.0,408
"SPE000001","TOP001042","SPE000352-TOP001042-covers","covers",1.0,408
"SPE000001","TOP001043","SPE000352-TOP001043-covers","covers",1.0,408
"SPE000001","TOP001044","SPE000352-TOP001044-covers","covers",1.0,408
"SPE000001","SPE000354","SPE000354-delivered","delivered",1.0,410
"SPE000001","TOP001046","SPE000354-TOP001046-covers","covers",1.0,410
"SPE000001","TOP001047","SPE000354-TOP001047-covers","covers",1.0,410
"SPE000001","TOP001048","SPE000354-TOP001048-covers","covers",1.0,410
"SPE000001","SPE000359","SPE000359-delivered","delivered",1.0,416
"SPE000001","TOP001062","SPE000359-TOP001062-covers","covers",1.0,416
"SPE000001","TOP001063","SPE000359-TOP001063-covers","covers",1.0,416
"SPE000001","TOP001064","SPE000359-TOP001064-covers","covers",1.0,416
"SPE000001","TOP001074","SPE000019-TOP001074-covers","covers",1.0,420
